0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
154051898169.70807;111818474252.57654;11358598677.40006;61320.52409520302;200.18448221740755;200.0000000486662;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
134657766280.40384;113946968050.17264;21285447928.29118;21305.123289353403;211.9482236144661;200.00001613430933;200.00000000005252;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
152633669541.0578;115103555832.62575;12849703972.207027;26607.117559203092;200.03300309010052;200.00000008049926;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.0;
142229030335.0779;81537101820.7022;13081807823.141472;260577.22857123092;230.24360826763564;200.00214419224068;200.00000009950372;200.00000000000352;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
152605139962.9935;98613617781.74281;8996178908.055601;1435.106318120787;200.00024517655706;200.00000000011798;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
143709880011.79752;110552221530.05338;29037246838.181248;770986.0964065449;339.8616437950808;200.01139744635086;200.00000083999214;200.00000000008404;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
151295783188.31717;115131861608.71284;25373360096.224907;20832.89924139531;200.11540484761778;200.00000041320496;200.00000000000094;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
143921234276.50424;143921234276.50424;15984359200.770569;10088.422889340289;200.00428445671685;200.00000000390997;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
146701177890.76978;88851684439.01047;15937665727.754965;959.4151921441612;200.01196991095188;200.00000000281003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
135845525274.38005;121658737787.52596;20020796830.69359;1857656.8723060547;411.6668153992956;200.04177821074398;200.00000479701748;200.0000000004697;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.0;
158522157318.2534;138249325015.64014;27984697941.943516;31253.380686916284;200.16217622560166;200.00000018933497;200.00000000000068;200.00000000000003;200.00000000000003;200.00000000000003;200.0;200.0;200.0;
151817828515.6567;135315143215.41696;11848796710.816034;1229.1256303764872;200.00029151573932;200.00000000021973;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
117952037098.80176;116838174565.71115;12781357721.312124;6546.504211487887;200.0020283583007;200.00000000088866;200.00000000000003;200.0;200.0;200.0;200.0;200.0;200.0;
121912635341.86067;111631349549.22601;24759880538.445526;106779.70771817208;205.40743921444644;200.00000908119662;200.00000000005838;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
182281470825.75137;108124884550.3595;15808304933.861294;6392.452825331736;200.0197050577152;200.0000000091178;200.00000000000006;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
157932703331.0855;120953009812.90897;15258337649.730211;6629.852769243737;200.33854909504709;200.0000007099025;200.00000000000233;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
138762375306.22733;104213203893.64798;30043429051.961586;147092.43147605477;201.6371025381673;200.00001349786902;200.0000000001722;200.00000000000003;200.0;200.0;200.0;200.0;200.0;
104158779399.70972;104158779399.70972;24151527161.292;475423.79427089356;202.797893972954;200.00003138592982;200.00000000062536;200.00000000000003;200.00000000000003;200.0;200.0;200.0;200.0;
181120753352.7913;136337488340.64182;18190313893.377754;20401.565572225565;200.1037851916365;200.00000004725072;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
183764022936.33545;111999506877.08282;29957797078.61206;478501.90374801843;230.6752141546637;200.00185108296643;200.00000017101135;200.0000000000176;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
157247401059.21384;95414625081.80186;19268408374.94669;25117.373179775153;200.34188262532768;200.0000012850924;200.00000000000873;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
120162259847.17526;112622453732.01062;37990462466.34475;709697.4916760416;222.76780334533885;200.00086043854185;200.00000004118536;200.00000000000313;200.00000000000003;200.00000000000003;200.00000000000003;200.0;200.0;
100694281769.5962;100694281769.5962;27525638077.929718;296400.9957458084;225.17108580729783;200.00189189607568;200.00000004141546;200.00000000000125;200.00000000000003;200.00000000000003;200.0;200.0;200.0;
148915331482.6206;139287106828.96414;20158639000.686428;61028.002284990274;200.36551260723118;200.0000002865162;200.00000000000145;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
161995993098.20502;113351212359.6567;18206242694.587067;526347.862542278;367.7069954008456;200.0343978224748;200.00000375876996;200.00000000058535;200.00000000000009;200.0;200.0;200.0;200.0;
144670620142.97446;138145931886.51828;14833353361.668585;8866.33639081383;200.0041811739616;200.00000000090486;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
139125568963.88596;80467683192.02869;27686454032.29334;876298.1016520732;306.0634336543005;200.0036222906985;200.0000003133215;200.00000000001765;200.00000000000003;200.00000000000003;200.0;200.0;200.0;
157964469452.76895;127291750833.68008;17266304500.71124;127949.23520744844;201.5277538059008;200.00000567584223;200.00000000017752;200.00000000000003;200.0;200.0;200.0;200.0;200.0;
141285619644.89328;117031914335.44365;14190294773.144049;2852.6818139070515;200.05220808098832;200.00000001182352;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;200.00000000000003;
