0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
1447.397593091059;1482.781384288484;1427.3870412842075;1400.1645718915108;1400.1814714687594;1400.160594896552;1400.1602919095076;1400.1602919095076;1400.1513213393728;1400.150200684274;1400.15898320567;1400.1444457691505;1400.1444457691505;
1473.5714026880557;1469.4981319028545;1411.6547968952991;1400.2072645242547;1400.2323065573019;1400.266509640792;1400.1318804808056;1400.176238263942;1400.1271907783826;1400.1600497773902;1400.1764301688459;1400.143099230157;1400.148681106793;
1442.6156729899362;1435.7644989406856;1405.0777815281665;1400.300322892005;1400.3262861233668;1400.301957902049;1400.3036671682173;1400.3321408175852;1400.268385267016;1400.268385267016;1400.3068374600273;1400.276738833659;1400.2649888707222;
1486.0420663077844;1475.327985559131;1409.8004455054418;1400.7574936547373;1400.7569328821487;1400.7569328821487;1400.7569328821487;1400.75890115921;1400.7507147459776;1400.7484733352655;1400.747509052658;1400.7486738406214;1400.7484361263967;
1479.3383785975186;1474.8922309456984;1423.538318934754;1400.283797785199;1400.275005839873;1400.2749294961955;1400.2646974668166;1400.2564905679367;1400.2515605462843;1400.2500914982795;1400.2717656912944;1400.2445695517606;1400.2445695517606;
1473.1415120371744;1458.2343747299394;1411.6879376796714;1407.5776343770374;1405.2145396366707;1403.6183090968295;1400.147680932674;1400.146491443907;1400.13546920255;1400.1391380470857;1400.1636544298765;1400.1415244846721;1400.1873415342882;
1435.141911161003;1426.0737253761342;1409.5656363369774;1404.7799015908568;1401.5732700657684;1401.5732700657684;1401.5899556204613;1401.5817962516714;1401.57991871428;1401.5710337623132;1401.5721395103456;1401.5701674546951;1401.5715617873022;
1453.0703196790096;1449.7068872564175;1404.5708446646295;1401.0740559986618;1401.0616906691398;1401.049037558337;1401.03425711794;1401.0815111700717;1401.0205718284876;1401.0139477705704;1401.0177193912107;1401.0177193912107;1401.0177193912107;
1456.0465335847844;1449.1096838722535;1405.055739150799;1400.7072305159509;1400.6882976522688;1400.6882976522688;1400.6962804850432;1400.689017881709;1400.692790688751;1400.688359314843;1400.688359314843;1400.692096951533;1400.6900189043542;
1445.034127579142;1430.4683937172083;1407.1014980895134;1401.6047831816463;1401.582627961476;1401.5793967413776;1401.5800135252193;1401.5800135252193;1401.5840472747066;1401.5894773830828;1401.5791904964437;1401.5836661226872;1401.5793604287567;
1444.0762008479287;1442.325838033445;1405.387782674502;1401.3284424515357;1401.3284424515357;1401.3218155853053;1401.3273145936876;1401.3284744355394;1401.32302360561;1401.3312250739334;1401.3267652926902;1401.3342401060793;1401.3202802147823;
1482.635157719822;1468.5854670197396;1424.9071524296457;1401.5818716607373;1401.553143114547;1401.5490000374805;1401.5425184349754;1401.5008803278645;1401.4970300813395;1401.4931475779124;1401.5091360645706;1401.4930769950445;1401.4930769950445;
1453.6123184322528;1452.2767925602477;1414.2661613229175;1401.546242575293;1401.5462311763897;1401.5461484131636;1401.5461484131636;1401.546388315507;1401.546211206863;1401.546211206863;1401.5462111497975;1401.5462111497975;1401.546146492601;
1446.0918594323118;1436.044997283677;1400.583496236455;1400.2599740657033;1400.2518716527554;1400.2685238771558;1400.2611787881199;1400.2937152765257;1400.2507023861936;1400.2341542057022;1400.2504678597509;1400.2348339581802;1400.2323684167848;
1468.7023454952364;1452.3313671830429;1426.3086493985104;1400.8512841337997;1400.8761635843478;1400.8526806670998;1400.8637829209886;1400.8533710363415;1400.856396358208;1400.856146556151;1400.860582220902;1400.8540063070077;1400.8530191293812;
1413.916746259415;1410.5498277354022;1402.0866140129992;1400.880054574072;1400.899226965146;1400.8824327629363;1400.8971002677142;1400.8971002677142;1400.8904471304045;1400.9284811784246;1400.9040238002972;1400.891315864335;1400.857360027688;
1491.5277960877427;1457.0034953279219;1413.649399999619;1400.1609449981738;1400.1609449981738;1400.1327368862862;1400.1339429701886;1400.1337264308534;1400.1323595336164;1400.133664749149;1400.1339924540566;1400.1354680145535;1400.1322672626613;
1447.1137903880813;1439.8059390163546;1402.4545731400472;1400.391135673314;1400.3902740194117;1400.3992274615969;1400.3852536018428;1400.384656782977;1400.3877973461067;1400.3877973461067;1400.3533702022253;1400.345166899118;1400.348556655624;
1462.3885299776339;1460.3867209683315;1414.6750792131218;1404.7910125328851;1400.1794420761314;1400.1430568949584;1400.1935603328623;1400.1351702550235;1400.1370001191813;1400.1473408165295;1400.141778609684;1400.1379088932244;1400.133436325827;
1463.582530514592;1445.3743189599472;1410.540472567273;1400.7539868026342;1400.7539868026342;1400.7591276648513;1400.7619998769417;1400.758369786325;1400.7611800596248;1400.7543681566976;1400.7547867158255;1400.7541563035782;1400.7544449196566;
1430.330096334559;1419.8384524354863;1408.645092568542;1400.9565425254168;1400.9542287474014;1400.9542287474014;1400.9546092214669;1400.9532683887733;1400.9537192959804;1400.9537428905226;1400.9571779448852;1400.9535881996978;1400.9535881996978;
1455.7537539745833;1433.9278924175796;1400.5239966693148;1400.325794429199;1400.3626132722843;1400.3027471482644;1400.3027471482644;1400.308996848382;1400.3058285560514;1400.3030819866203;1400.3087684359236;1400.2498668251822;1400.2275061494502;
1447.1420341053283;1440.2023419969069;1407.1240758492863;1400.6773148559978;1400.6706148863423;1400.6483490172852;1400.6714752454766;1400.6290981738077;1400.6325297535993;1400.6257091660023;1400.6257091660023;1400.6337436820993;1400.6263830903997;
1455.5627696803192;1455.5627696803192;1400.95978119757;1400.8795618445852;1400.9791463103868;1400.998174153602;1400.910791064606;1400.8839291204288;1400.8839291204288;1400.8809380322132;1400.8880192957076;1400.8880192957076;1400.8880192957076;
1440.5218048789336;1438.6842103050494;1401.255673798799;1400.2562944521828;1400.1660179611897;1400.128778879204;1400.1418732007762;1400.1656950079382;1400.1772431454672;1400.1249508106991;1400.095311286422;1400.0924433592252;1400.0848961688955;
1476.5645428577807;1474.7037724557797;1431.9157193871436;1400.879484986345;1400.8793456918404;1400.8793456918404;1400.8788083198785;1400.878641180386;1400.8785971861785;1400.8785971861785;1400.8785971861785;1400.8785971861785;1400.8785971861785;
1459.9578634183588;1461.0504231344137;1414.524165472233;1404.8624199482697;1402.3210061170757;1400.1407946507406;1400.133172419294;1400.157196117005;1400.2142461904002;1400.1417725641327;1400.14974879829;1400.144854342599;1400.1426891390183;
1449.2033642917559;1432.1734859705166;1414.350496197042;1409.9609406024329;1408.280874343637;1405.7768536423732;1404.517588611116;1400.133083879302;1400.1285499339817;1400.1134635720264;1400.1134635720264;1400.122209270822;1400.1132213554206;
1470.1585097871994;1463.2079456732538;1403.5013265764042;1400.7901480484543;1400.778117687862;1400.778117687862;1400.7920557080251;1400.7922523726916;1400.7852018935348;1400.7914039112422;1400.7810696645681;1400.7814673743103;1400.7816011605723;
1476.6304547954273;1456.0216253472336;1419.2587227826873;1400.7650189342692;1400.753120744547;1400.753120744547;1400.760049238427;1400.771368826688;1400.7291787998097;1400.7218099676231;1400.7319275908894;1400.6925676185995;1400.6839436040718;
