0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
650.2446352793104;646.2559101346644;643.0083410695872;640.9821636490419;640.9821636490419;639.7091257526702;639.7091257526702;639.7091257526702;639.7091257526702;639.7091257526702;639.7091257526702;639.7091257526702;639.7091257526702;
651.6485520800309;642.203801000763;642.203801000763;641.3204016641791;639.6878641569502;639.6878641569502;639.6878641569502;639.6783209759682;639.6783209759682;639.4687807835846;639.4687807835846;638.2621458972521;638.2621458972521;
649.3283008491967;646.6208661192104;642.3772518611099;642.3772518611099;636.834351559944;636.834351559944;636.834351559944;636.834351559944;636.834351559944;636.834351559944;636.834351559944;636.834351559944;636.834351559944;
648.5744540420404;647.7668081030536;643.9641540829073;639.074127872228;639.074127872228;639.074127872228;639.074127872228;639.074127872228;638.3872369860096;638.3872369860096;638.3872369860096;638.3872369860096;638.3872369860096;
651.0701491430592;647.9266127446122;642.3173221068007;641.8632463404207;641.0722159158571;641.0677904869416;641.0677904869416;641.0677904869416;641.0677904869416;639.1535494376208;639.1535494376208;639.1535494376208;639.1535494376208;
650.4471993406155;646.8532575471937;644.4895903235205;640.4328373686966;640.4328373686966;640.4328373686966;640.0827449479895;640.0827449479895;640.0827449479895;640.0827449479895;640.0827449479895;640.0827449479895;640.0827449479895;
647.8611285474099;646.067389647873;644.8300067502843;640.5579111404078;640.5579111404078;639.5144993244463;639.5144993244463;639.5144993244463;639.5144993244463;639.5144993244463;639.5144993244463;639.5144993244463;639.5144993244463;
647.7702997614057;647.7702997614057;643.6489927123979;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;639.9766184879509;
646.8798387207166;643.9845670189352;641.5296141278479;641.5296141278479;641.3161141377304;641.3161141377304;641.3161141377304;641.0755623923053;641.0755623923053;641.0755623923053;639.6300828780587;639.6300828780587;639.6300828780587;
651.3791322476812;646.6711811561725;643.418750207658;642.1306139168481;642.1306139168481;642.02143587512;640.9979341177801;640.1241826180734;640.1241826180734;640.1241826180734;640.1241826180734;640.1241826180734;640.1241826180734;
649.6649256175712;646.4224275913065;641.0346735612885;641.0346735612885;641.0346735612885;640.4204312992824;640.4204312992824;640.4204312992824;640.4204312992824;640.4204312992824;640.4204312992824;640.4204312992824;640.4204312992824;
648.8115692153798;647.720653355113;637.1403968387434;637.1403968387434;637.1403968387434;637.1403968387434;637.1403968387434;637.1403968387434;636.986882528921;636.986882528921;636.986882528921;636.986882528921;636.986882528921;
648.274529374266;645.4297915117763;641.1964268537736;639.5610077784728;639.5610077784728;639.5610077784728;639.5610077784728;639.5610077784728;639.5610077784728;639.5610077784728;639.5610077784728;639.2090422799298;639.2090422799298;
646.8585899734612;638.6166420116226;638.6166420116226;638.6166420116226;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;637.1751829698339;
650.1983538463339;645.3010206264415;642.9331784264084;641.9437431963277;641.3462013081785;640.2122554802921;640.2122554802921;640.2122554802921;640.2122554802921;640.2122554802921;640.2122554802921;640.2122554802921;640.2122554802921;
650.1035960281417;646.175063869136;644.0615754698238;641.4000831267206;641.4000831267206;641.4000831267206;641.4000831267206;641.4000831267206;640.2683018068407;640.2683018068407;639.1251784235156;639.1251784235156;639.1251784235156;
651.3701716885943;646.1180217880582;643.8686081910887;642.1371685741942;641.3113562356476;639.8472677486586;639.8472677486586;639.8472677486586;639.8472677486586;639.8472677486586;639.7280528186988;639.7280528186988;639.7280528186988;
651.6360255803138;643.8590410187826;643.8590410187826;641.3725940260636;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;639.8295122207152;
649.6311524196145;649.0180930445413;642.571940318264;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;639.7201353040483;
648.4947395980887;647.706849156029;644.5121087041795;638.0634573242203;638.0634573242203;638.0634573242203;638.0634573242203;636.1104155126035;636.1104155126035;636.1104155126035;636.1104155126035;636.1104155126035;636.1104155126035;
648.8291068024237;646.2928373440371;643.8066508794592;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.6854887350931;640.5996097328015;
647.0138591762432;643.5402337143748;641.0201362759865;641.0201362759865;641.0201362759865;641.0201362759865;640.3079418262224;640.3079418262224;640.3079418262224;640.3079418262224;638.1303787030458;638.1303787030458;638.1303787030458;
650.1984602517193;646.0369821553802;644.9699768190163;640.9723803783171;639.9849711224808;639.9849711224808;639.9849711224808;639.9849711224808;639.9849711224808;639.4319857359526;639.4319857359526;639.4319857359526;639.4297696686103;
649.4434547649322;645.3185738205186;644.514257815402;639.3691909596441;639.3691909596441;639.3691909596441;637.7618164387636;637.7618164387636;637.7618164387636;637.7618164387636;637.7618164387636;637.7618164387636;637.7618164387636;
651.3738588321313;648.1601341848316;644.3917924083075;639.9818203718494;639.9818203718494;639.9818203718494;639.9818203718494;639.9818203718494;639.7412170910104;639.7412170910104;639.7412170910104;639.7412170910104;639.7412170910104;
648.6925422723599;646.3625372914411;642.274262564642;640.8066691452033;640.8066691452033;640.8066691452033;640.1487240219911;640.1487240219911;639.8716437434352;639.8716437434352;639.8716437434352;639.8716437434352;639.8716437434352;
648.1601725749454;644.8314951888113;643.3185722525818;640.097260568965;640.097260568965;640.097260568965;640.097260568965;638.5748023434066;638.5748023434066;638.5748023434066;638.5748023434066;638.5748023434066;638.5748023434066;
650.726667491386;647.3683077602922;645.1925044443926;640.5391909382242;640.1180130545433;639.5036473594577;639.5036473594577;639.5036473594577;639.5036473594577;639.5036473594577;639.5036473594577;639.5036473594577;639.5036473594577;
647.0019027979249;646.8527165039936;643.4637347702505;642.646290252267;641.5232328721238;641.4835379983792;641.0845922072097;640.5114000560715;640.5114000560715;640.5114000560715;639.0069506622019;639.0069506622019;639.0069506622019;
648.6551273519149;644.724987208523;642.5667611538161;642.5667611538161;641.5317940234135;641.5317940234135;639.2182930846839;639.2182930846839;639.2182930846839;639.2182930846839;639.2182930846839;639.2182930846839;639.2182930846839;
