0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
614.0886964012689;613.428730321404;609.1240357979653;608.7796941168161;608.1166398859199;608.1166398859199;608.0314519241886;608.0314519241886;608.0314519241886;607.9324277017618;607.7315199282059;607.7315199282059;607.7315199282059;
612.8908642580467;612.8908642580467;610.3415057512617;610.1673622122879;609.3122172011617;608.8916481355079;608.8916481355079;608.8916481355079;608.0943113637352;607.7948219401768;607.5396177251368;607.5396177251368;606.2346278174725;
613.956105617556;613.956105617556;610.7277324038846;607.4658443372052;607.4658443372052;607.1303889889947;605.4787821161835;605.4787821161835;605.4787821161835;605.4787821161835;605.4787821161835;605.355804618531;605.355804618531;
613.8613535914628;611.720798165966;611.720798165966;609.951378051504;608.7475927412534;608.7475927412534;607.0269867731095;606.6218569140246;605.4311215534565;604.7838240359694;604.7838240359694;603.9557816449915;602.7380302993388;
612.3952578791216;612.3952578791216;610.1515439737263;608.6927711819022;607.9658837949811;607.9658837949811;607.7955045685933;605.900303104808;604.7824889767044;604.4016614042922;603.4790056751339;602.7009864458937;601.3175575784827;
613.9726657611487;613.9726657611487;612.6507464404718;609.0531528924623;608.8526431444892;608.3502020172584;607.4694485952728;603.706559900522;602.1417387975451;601.3600711758756;601.1771544212766;600.8403572435672;600.5204793243246;
613.8930186271639;613.7320818007693;610.8479306267589;607.2767137465063;607.2767137465063;607.2767137465063;605.8617915918138;605.8617915918138;605.8617915918138;605.8617915918138;605.8617915918138;604.0559357121203;601.179464204165;
614.7202069801056;611.6191248440147;611.6191248440147;607.5109097584102;606.247966676998;605.1890098595882;604.101867518618;604.101867518618;604.101867518618;603.9474176458202;603.0891160990626;603.0891160990626;603.0891160990626;
612.546408198621;612.546408198621;611.9864866786977;610.0968922007972;609.0037691205348;608.3414476008472;608.0461498666374;608.0461498666374;606.977242370478;606.977242370478;606.9377449744053;606.9377449744053;606.9377449744053;
613.204571898961;612.7250686287786;611.6381528564358;609.7548648461835;607.7205201875515;607.7205201875515;605.597701970159;604.0927860626553;602.5037518226025;601.6745624207206;601.2865134343839;600.8092998527322;600.4694738988285;
615.1830247569075;613.766143980491;611.6208658208724;609.4462953581343;609.4129390708645;609.4129390708645;609.4129390708645;609.2336043241326;609.1337844176908;608.5640195875351;608.5640195875351;608.5640195875351;607.1465495149331;
613.6916022919177;613.5142846871478;611.4201879838304;609.8314550668056;609.1722807957944;606.4673654511278;600.5042374799355;600.0134757596322;600.0000930564867;600.0000000012842;600.0;600.0;600.0;
613.3369713260965;613.3369713260965;611.9543682960151;609.2096170390715;609.2096170390715;609.0045371418004;608.9191576552532;608.8848497968316;608.8036478081748;608.1568295109338;608.1568295109338;608.1568295109338;608.1568295109338;
613.9818651092442;611.9862785454488;611.25247718946;607.8884186180603;607.8884186180603;607.8884186180603;607.8884186180603;607.6766820352312;607.6766820352312;607.6766820352312;606.2089528901163;605.7651385710008;604.4129144259574;
614.7756848501115;614.5458804139266;610.9580801044276;609.1433994640657;608.8088382414012;608.6728287407066;608.4735671707127;607.0019365569829;605.7315361758205;603.6889993754727;600.1418385068988;600.0020643106708;600.0000178396788;
615.0563448106823;614.4653349718344;611.867076658415;609.6560378789782;607.0705386310278;607.0705386310278;607.0705386310278;606.6167404441798;606.6167404441798;606.2308806297937;606.2308806297937;605.8511835585367;601.7537242000392;
614.2670983213818;614.2670983213818;611.3468256616175;608.5949476589791;607.8169549168048;605.309267455089;603.7033812980261;602.2827469030775;600.8795567385051;600.492280649093;600.195326358167;600.1020199068558;600.0494607332137;
613.718321923851;613.718321923851;610.035458278654;609.3346629917158;608.6939446023899;607.6265670308295;607.6265670308295;607.384777892549;606.5868018806187;605.5371552090112;600.5595976957809;600.0098141902547;600.0000978953738;
614.4934546117623;613.7187153869363;610.6692718189385;607.0052506492735;606.0149582536936;604.8102874041508;603.1885520435878;603.1885520435878;600.1517872957421;600.0017591933877;600.000010952784;600.0000000000002;600.0;
614.2011808819022;613.6079419268797;611.6824359325902;608.6646361602321;607.857013243771;607.1288859907789;605.8981577118715;604.7819413975391;604.7819413975391;604.7819413975391;604.7819413975391;604.1507353421681;601.7828844525121;
612.1457322318341;612.1457322318341;610.5083961238594;605.614359732489;603.1293040288051;602.0844034168482;601.371806092778;600.9930483640679;600.6061432932373;600.5727541559347;600.36764060099;600.222298398167;600.1892164748385;
614.1195653597946;613.5602746254821;610.4075685093294;608.0821683675111;607.3145017262543;605.8750833536222;605.8750833536222;605.4734533818903;605.4734533818903;605.4734533818903;605.4734533818903;605.4734533818903;603.7655457766216;
614.4271882764302;614.2305594270209;610.4514028702263;608.9973149411587;607.9146021823199;606.9922899660537;606.9922899660537;606.9922899660537;606.9437988052426;606.9437988052426;606.9437988052426;604.6581371065089;604.6581371065089;
613.5015963189182;613.5015963189182;611.0771054423648;608.2605919715373;607.884174738645;606.6015158851367;606.6015158851367;605.6421542890282;605.6421542890282;605.3633679780663;605.1271089747091;604.6560286738235;603.5039552038337;
614.2455324465787;613.7169977226258;609.6764268123238;608.1033429368175;606.5522340321662;604.7905198073762;603.1876496159343;602.7765912948322;601.9263959342719;601.0691700258146;600.7308910703154;600.3764194033815;600.2651343203522;
614.5437598355004;613.5261347849952;609.5897032918581;609.1184731886653;609.1184731886653;607.6405404326044;607.6405404326044;607.3937610800782;607.3937610800782;607.3937610800782;607.3937610800782;607.3937610800782;607.3937610800782;
614.351710530784;613.1496682280388;609.4826111882442;607.3917827227514;604.9993929189349;603.4723203034404;602.2112362910269;601.5081415949405;600.8920046318236;600.7237046690371;600.4068160121873;600.3135938069099;600.2196327615655;
613.5960800779338;613.1824602598002;611.1244063259575;609.2496776189599;607.8190628730644;607.8190628730644;606.8647973195971;606.3231021978712;605.5927114668635;605.5927114668635;605.1224056092387;600.2308653070235;600.0038233285808;
613.6872590783379;612.8479050322152;612.703397248191;610.2509438729425;609.4560716443006;608.7524597460831;608.7524597460831;608.676572085544;608.676572085544;608.676572085544;606.8586137859963;601.9365663021772;601.3581723865394;
615.317538224597;614.1277337938942;609.2440823757936;608.1220522186233;608.1220522186233;608.016289029221;605.7165927008356;605.7165927008356;605.7165927008356;605.7165927008356;605.7165927008356;605.7165927008356;605.7165927008356;
615.0255696966433;613.9949056429847;611.6372344408126;609.5730441909544;609.2853068785458;608.8720030106499;608.5399119185665;608.4497815657861;608.4497815657861;606.0573032937175;605.3196831446603;601.0363769878694;600.8974536796134;
612.4655765576024;610.5919568824318;609.0022437925275;609.0022437925275;609.0022437925275;609.0022437925275;609.0022437925275;608.2844457659758;608.2844457659758;608.2844457659758;608.2844457659758;607.538903470788;604.4458330138715;
612.5495211056383;612.5495211056383;608.4158642871264;608.4158642871264;608.4158642871264;608.4158642871264;608.4158642871264;608.4158642871264;608.4158642871264;607.1532576057896;607.1532576057896;607.1532576057896;607.1532576057896;
615.3624629221295;613.0519074651161;611.7477147084593;609.1844634012461;607.4010154356109;607.0530445758595;604.9377460242889;604.5325422818385;603.669808379493;603.669808379493;603.5799565980338;602.6563157010808;602.3892515120324;
611.7471654611285;611.7471654611285;611.7471654611285;606.8329390904512;605.1929084998596;604.7335280337023;604.0486227695864;603.801858039049;603.317851705783;603.1698907386105;602.6182461230027;602.3471027326142;601.7856001828579;
