0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
1441.3850884021679;1441.3850884021679;1404.5629217570727;1400.2806054631217;1400.2806054631217;1400.2520579107545;1400.2520579107545;1400.211966090664;1400.211966090664;1400.211966090664;1400.195148491167;1400.195148491167;1400.195148491167;
1480.2033632286978;1480.2033632286978;1410.1640913630422;1400.2782690276383;1400.2782690276383;1400.2782690276383;1400.2782690276383;1400.2197778790455;1400.1862000441217;1400.1862000441217;1400.1759069658733;1400.1759069658733;1400.1759069658733;
1480.2155874395983;1450.3788118402572;1401.432107175744;1400.3620334199907;1400.2629067550124;1400.2344572498334;1400.0859873622455;1400.0859873622455;1400.0859873622455;1400.0859873622455;1400.0859873622455;1400.0859873622455;1400.0859873622455;
1481.245373327407;1455.705746140135;1410.0138288625005;1400.2020502702087;1400.2020502702087;1400.2020502702087;1400.2020502702087;1400.2020502702087;1400.2020502702087;1400.2020502702087;1400.1192411857824;1400.1192411857824;1400.1192411857824;
1473.3695684326055;1462.2444676302664;1408.951637587562;1400.30070837415;1400.2835756208276;1400.260466164205;1400.260466164205;1400.2349225541514;1400.2349225541514;1400.2265957586776;1400.196603329393;1400.196603329393;1400.196603329393;
1452.8470411577002;1440.500137516138;1412.3671362853984;1400.2911936012745;1400.2445350709465;1400.2445350709465;1400.2445350709465;1400.178046707567;1400.178046707567;1400.1262241992554;1400.1262241992554;1400.1262241992554;1400.1262241992554;
1440.708929897749;1440.708929897749;1410.9786694673353;1400.3101322241023;1400.3101322241023;1400.3101322241023;1400.3101322241023;1400.309669821478;1400.309669821478;1400.2459647714736;1400.2459647714736;1400.2459647714736;1400.2459647714736;
1489.1011684842124;1434.6169514296464;1405.1323369450834;1400.3022271871905;1400.3022271871905;1400.2984569342796;1400.2933983109324;1400.2933983109324;1400.1328473700303;1400.1328473700303;1400.1328473700303;1400.1328473700303;1400.1328473700303;
1446.7730107303892;1441.4208272147396;1405.5529534925201;1400.291395499223;1400.2464659951604;1400.1524274643446;1400.1524274643446;1400.1524274643446;1400.1524274643446;1400.1524274643446;1400.1524274643446;1400.151551760406;1400.151551760406;
1490.671128072234;1444.1982124869694;1404.3962982735336;1400.2773831470658;1400.159280808123;1400.159280808123;1400.159280808123;1400.159280808123;1400.159280808123;1400.159280808123;1400.159280808123;1400.159280808123;1400.1560307815053;
1466.3220262270058;1460.0121876237038;1410.5905755071672;1400.260500265366;1400.2346962504755;1400.2346962504755;1400.2346962504755;1400.2085923976388;1400.2085923976388;1400.2085923976388;1400.1585234287243;1400.1585234287243;1400.1482163590367;
1437.4246112417172;1437.4246112417172;1405.9416094115036;1400.3239821187713;1400.2322627956455;1400.1637901643621;1400.1637901643621;1400.1488539801621;1400.1488539801621;1400.1488539801621;1400.1488539801621;1400.1365173632446;1400.1365173632446;
1463.9068922282156;1463.9068922282156;1411.1680087470477;1400.3261612846563;1400.28751644389;1400.2442147541628;1400.2442147541628;1400.2442147541628;1400.1601917203589;1400.1601917203589;1400.1601917203589;1400.1601917203589;1400.1601917203589;
1449.3021481502537;1423.3392350309543;1407.5315316973772;1400.4098105385049;1400.3525916329334;1400.3525916329334;1400.3525916329334;1400.352385955635;1400.2869960238354;1400.218797977125;1400.218797977125;1400.2030236282546;1400.2030236282546;
1473.4622910913954;1434.752419842322;1405.3560993058852;1400.2551908249645;1400.2086070049968;1400.2086070049968;1400.2006156242405;1400.160655396749;1400.160655396749;1400.160655396749;1400.160655396749;1400.160655396749;1400.160655396749;
1456.0161536497967;1449.108393793934;1403.6788346673839;1400.2990658566102;1400.2371858379747;1400.2371858379747;1400.1628220224989;1400.1628220224989;1400.1628220224989;1400.1628220224989;1400.1628220224989;1400.1628220224989;1400.1628220224989;
1472.3475365095949;1472.3475365095949;1405.5426232653258;1400.3762798342334;1400.2399921272724;1400.2399921272724;1400.2399921272724;1400.2399921272724;1400.2399921272724;1400.2399921272724;1400.2386900270408;1400.2386900270408;1400.2122212767986;
1490.3120286768149;1468.6155089135825;1408.448172503975;1400.2569440197635;1400.2569440197635;1400.183149840213;1400.183149840213;1400.183149840213;1400.1628819227706;1400.1155654123704;1400.1155654123704;1400.1155654123704;1400.1155654123704;
1447.5460990203062;1447.5460990203062;1409.099323178908;1400.2373719467316;1400.1883555149755;1400.1883555149755;1400.1516937594117;1400.1516937594117;1400.1516937594117;1400.1497573107572;1400.1047230881663;1400.1047230881663;1400.1047230881663;
1454.9275947538563;1418.6641486014607;1403.987329636527;1400.2425714667181;1400.2154968260138;1400.2154968260138;1400.2154968260138;1400.2154968260138;1400.2154968260138;1400.2154968260138;1400.1631007378817;1400.1631007378817;1400.1631007378817;
1445.2190038419794;1440.0345040008608;1411.4526302012634;1400.329955216047;1400.3015990239328;1400.228216288843;1400.228216288843;1400.1973824027737;1400.1973824027737;1400.1973824027737;1400.1680303527974;1400.1680303527974;1400.1680303527974;
1458.042884360437;1458.042884360437;1407.9442563987668;1400.411735827403;1400.3748042996956;1400.3238961577679;1400.27890588952;1400.2732779138669;1400.2357388741727;1400.2357388741727;1400.1409942222754;1400.1409942222754;1400.1409942222754;
1423.997054563015;1423.997054563015;1407.4547669465423;1400.2891221759564;1400.2739873917026;1400.219137089262;1400.204560397317;1400.1208039931914;1400.1208039931914;1400.1208039931914;1400.1208039931914;1400.1208039931914;1400.1208039931914;
1463.7937752217715;1462.6741654305376;1406.996318937017;1400.2550653230028;1400.2550653230028;1400.2550653230028;1400.2550653230028;1400.197672515887;1400.197672515887;1400.1285740769076;1400.1285740769076;1400.1285740769076;1400.1285740769076;
1476.6019029238191;1472.6212685403898;1405.5005211093585;1400.1410136142385;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;1400.0827555457072;
1461.5007058231552;1454.6125545833195;1409.2887153363258;1400.3311648052386;1400.3311648052386;1400.2512460519486;1400.2512460519486;1400.2512460519486;1400.2257129605769;1400.2257129605769;1400.2021700298058;1400.2021700298058;1400.2021700298058;
1473.8175251161342;1447.8787853731403;1405.4557591359235;1400.3049930554698;1400.2191005468899;1400.2191005468899;1400.2191005468899;1400.1998400159116;1400.1998400159116;1400.1998400159116;1400.1998400159116;1400.1748434116937;1400.1748434116937;
1454.908618047601;1454.908618047601;1403.3862789795774;1400.2675969432207;1400.2675969432207;1400.2451514504228;1400.2451514504228;1400.164071566891;1400.164071566891;1400.164071566891;1400.164071566891;1400.164071566891;1400.164071566891;
1479.0109937505633;1479.0109937505633;1403.0924453207724;1400.2636999834876;1400.204943413511;1400.204943413511;1400.204943413511;1400.204943413511;1400.204943413511;1400.204943413511;1400.204943413511;1400.182535529181;1400.1450598935437;
1452.6244658537862;1452.6244658537862;1407.1969855375842;1400.3547474319905;1400.3274857044526;1400.267106712424;1400.267106712424;1400.267106712424;1400.2594504948659;1400.2594504948659;1400.2594504948659;1400.2149122207795;1400.2149122207795;
1469.1692417793365;1452.8735093521218;1407.645148484909;1400.2648540372873;1400.2648540372873;1400.1870738518305;1400.1870738518305;1400.1870738518305;1400.1812332294742;1400.1812332294742;1400.1812332294742;1400.1812332294742;1400.1812332294742;
1486.0270359082197;1465.80144835452;1407.2877335798291;1400.2788577579227;1400.2768914821909;1400.2314072531494;1400.1312231595357;1400.1312231595357;1400.1312231595357;1400.1312231595357;1400.1312231595357;1400.1312231595357;1400.1312231595357;
1455.7442562549345;1455.7442562549345;1405.876386928514;1400.290872551866;1400.290872551866;1400.2450802717608;1400.2450802717608;1400.2450802717608;1400.2450802717608;1400.2450802717608;1400.2450802717608;1400.19797034134;1400.1976037736904;
1468.1557882682132;1431.8318044386986;1404.0848702360297;1400.3358797794635;1400.304734500203;1400.3036035777673;1400.2438219108199;1400.2438219108199;1400.2438219108199;1400.2438219108199;1400.164135322045;1400.164135322045;1400.164135322045;
1459.5364074779466;1426.0692471488096;1404.9379826607208;1400.3096588198623;1400.235460790111;1400.2001703901076;1400.2001703901076;1400.1658450488587;1400.1658450488587;1400.1658450488587;1400.1658450488587;1400.1658450488587;1400.1658450488587;
1450.2892615038668;1450.2892615038668;1408.3417476551365;1400.240044957915;1400.240044957915;1400.240044957915;1400.240044957915;1400.2358522129323;1400.1647040717983;1400.1647040717983;1400.1647040717983;1400.1647040717983;1400.1647040717983;
1449.9927760917574;1449.9927760917574;1402.7691313025614;1400.2927993495177;1400.2427573409554;1400.2427573409554;1400.2267861191283;1400.2009713901068;1400.1899431381;1400.1899431381;1400.1894738694716;1400.1894738694716;1400.1810748842656;
1452.042957884736;1452.042957884736;1405.587877328334;1400.364068200926;1400.1772183682579;1400.1772183682579;1400.1772183682579;1400.1772183682579;1400.1772183682579;1400.1647136868933;1400.1524529103756;1400.1524529103756;1400.1524529103756;
1489.9527799406355;1472.0631769745503;1412.5409614780128;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;1400.2040276898413;
1452.5337207781006;1452.5337207781006;1414.1378154964507;1400.4171587247927;1400.3650230364253;1400.3281839562312;1400.2678863775266;1400.2678863775266;1400.2678863775266;1400.2678863775266;1400.2421893217106;1400.2421893217106;1400.2421893217106;
1485.2214936241458;1464.2102415912395;1415.3825507070874;1400.1851394130176;1400.1851394130176;1400.1851394130176;1400.1851394130176;1400.087755062865;1400.087755062865;1400.087755062865;1400.087755062865;1400.087755062865;1400.087755062865;
1478.6910175865826;1436.350063241553;1411.030052185053;1400.4347021667907;1400.3415761133037;1400.2818800500063;1400.2818800500063;1400.2818800500063;1400.2656860053369;1400.2656860053369;1400.2656860053369;1400.255354462179;1400.255354462179;
1461.8780449253286;1461.8780449253286;1405.2839827173782;1400.3194224976874;1400.194488799737;1400.194488799737;1400.194488799737;1400.194488799737;1400.1332910921587;1400.1332910921587;1400.1332910921587;1400.1332910921587;1400.1332910921587;
1469.7349439718923;1469.7349439718923;1408.6371527516465;1400.3152952963583;1400.3152952963583;1400.2703900709575;1400.1777764264368;1400.1555857012554;1400.1555857012554;1400.1555857012554;1400.139330975325;1400.139330975325;1400.139330975325;
1468.0210747535896;1424.2707771786304;1409.9522730964163;1400.3676606633135;1400.2769356943775;1400.2562959818524;1400.219512869375;1400.219512869375;1400.219512869375;1400.219512869375;1400.219512869375;1400.219512869375;1400.219512869375;
1453.0253006431656;1439.2755629725611;1402.2192564292704;1400.309886932887;1400.2986430397746;1400.1721286563159;1400.1721286563159;1400.1721286563159;1400.1721286563159;1400.1721286563159;1400.1721286563159;1400.1666907793563;1400.1666907793563;
1437.8123504590876;1437.8123504590876;1406.4291100902226;1400.3279915681296;1400.2945884698495;1400.2019067117155;1400.2019067117155;1400.2019067117155;1400.1472889532279;1400.1472889532279;1400.1472889532279;1400.1472889532279;1400.1472889532279;
1456.818273698724;1456.818273698724;1410.2431946819597;1400.3011151539436;1400.2080659814496;1400.1979219756774;1400.1979219756774;1400.1979219756774;1400.175530649542;1400.175530649542;1400.1618786069369;1400.1618786069369;1400.1618786069369;
1448.6097398005581;1448.6097398005581;1410.6724956787104;1400.4079100181712;1400.3799964043726;1400.3527114857063;1400.3062743266137;1400.2993273957784;1400.2993273957784;1400.273612552365;1400.273612552365;1400.273612552365;1400.2377778009527;
1441.0370474526494;1441.0370474526494;1404.4090656661479;1400.2950120596136;1400.2485737711888;1400.2242122085438;1400.2242122085438;1400.2242122085438;1400.2242122085438;1400.1502734470967;1400.1502734470967;1400.1330877991436;1400.1330877991436;
1452.4270886020383;1452.4270886020383;1411.8279082427857;1400.3069725666614;1400.3069725666614;1400.2019215983385;1400.138728814472;1400.138728814472;1400.138728814472;1400.138728814472;1400.111840066351;1400.1083190237641;1400.1083190237641;
