0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
612.8545668406111;612.8545668406111;607.7219281259025;606.1996051075051;600.1003449094369;600.0011886537322;600.00000125383;600.0;600.0;600.0;600.0;600.0;600.0;
611.8790227983637;611.8790227983637;611.1755083385583;609.5497399182524;609.5497399182524;609.5497399182524;609.5497399182524;609.5497399182524;609.5497399182524;609.5497399182524;607.9481691654515;607.9481691654515;607.9481691654515;
614.57776401253;613.4470430779425;610.7434595772713;609.7355052981239;609.7355052981239;609.7355052981239;609.5221756009701;609.2328757530339;609.2328757530339;609.2328757530339;607.2092916673389;607.2092916673389;607.2092916673389;
614.197458311274;613.4774577596569;611.7664206600898;610.1093400038814;609.6344506674145;608.7696782744138;606.2323071706635;606.2323071706635;605.8401834956327;601.5076422184245;600.0635917720538;600.0016537829125;600.000051932538;
611.5336647350568;611.5336647350568;611.5336647350568;609.4387481303886;607.3197452245431;607.3197452245431;607.3197452245431;607.3197452245431;607.3197452245431;607.3197452245431;607.3197452245431;607.3197452245431;606.9231615210971;
613.9336370605813;613.9336370605813;611.3454486217976;608.6568859303934;608.6568859303934;608.6568859303934;608.6568859303934;608.6568859303934;608.4670225761396;608.4670225761396;608.4670225761396;608.2842974506423;608.2842974506423;
614.2693933588731;613.3882245283736;611.3321022016876;609.354191907976;607.1997924724701;606.6594026935801;606.6594026935801;606.5055852352507;605.5048039814969;604.8513441444036;603.7886117223078;601.0305372901565;600.0269467348302;
614.2201552903023;613.2549482982555;608.6141771796883;607.3246674615687;604.4536745830404;603.7353874631508;603.702902518308;602.2627540210798;602.2627540210798;602.0817727628704;600.1066409694109;600.0010638633339;600.0000063604525;
613.2324878779649;611.0871969936554;609.8179423797732;607.4740094232218;606.655013722361;605.1851827575197;603.1497589321417;603.1497589321417;602.9491368226325;602.3687550698043;602.3687550698043;602.3169924778795;601.9011214948932;
610.3324364689735;610.3324364689735;609.772607445136;609.1874077318531;609.1874077318531;609.0479624791313;606.6126325968401;606.6126325968401;606.6126325968401;606.455577766901;605.931100421924;604.3021409916978;600.4008790842141;
613.5043343203192;610.7507522613291;608.3143159938811;607.1892932165323;606.4689332256988;606.4689332256988;605.6596336297418;605.6596336297418;605.0571255149955;604.904963526548;603.666166908353;603.666166908353;603.4988768245371;
613.8105898875228;613.8105898875228;611.7268281980203;610.5501727985791;609.3687476576595;608.7927698711674;608.7927698711674;608.7927698711674;608.7927698711674;608.7927698711674;608.2135963494114;608.2135963494114;608.2135963494114;
613.6812048103494;613.032110764231;608.9411375230941;608.7937053768893;606.8148216587902;606.7937859378144;605.2607919451771;603.9922757279664;603.0196664236609;602.4417785108777;602.4417785108777;602.1755021959672;602.1755021959672;
614.4004899505253;613.0705417952184;612.7396845707494;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.3704372949256;609.116190555177;
613.4347671805965;613.4347671805965;609.930749409711;608.4745878813267;607.7154851835122;607.7154851835122;607.1676386387911;606.5684617152893;605.5447388579664;604.5060016050172;604.5060016050172;604.5060016050172;604.5060016050172;
614.0585933931932;609.6871313690162;609.6871313690162;605.9793381234471;600.333564504773;600.0042828397575;600.0000898468112;600.0000000016864;600.0;600.0;600.0;600.0;600.0;
614.1578892701019;613.2009352665824;610.281590669528;608.1509355370082;608.1509355370082;607.6433608517879;606.6824411540728;606.6824411540728;606.4969851869804;605.6078467355841;605.6078467355841;604.7281992136698;603.5786081880105;
614.5554269252463;613.8385010583279;610.112623114038;609.4192059701902;609.4192059701902;609.4192059701902;608.7357549730186;608.7357549730186;608.7357549730186;608.7357549730186;608.7357549730186;608.7357549730186;608.7357549730186;
611.4893161168073;611.4893161168073;611.4893161168073;608.4874025406643;608.4874025406643;608.4874025406643;608.3186293276975;608.3186293276975;608.3186293276975;608.297803954821;608.297803954821;608.297803954821;607.5595729457108;
614.5371184192637;613.9329231936172;611.3641637864264;609.3516688017193;608.243883532135;608.220251502011;606.9062181634122;606.487584947868;603.1103440273347;600.0763750151665;600.0016881129691;600.00003613943;600.000000000078;
613.9674223564709;613.5008882885329;611.6266877363832;609.9671744341139;609.9671744341139;608.9345305934625;608.6831054002954;608.6831054002954;608.6831054002954;608.6831054002954;608.5121920465085;608.5121920465085;608.5121920465085;
