0.0*MaxFES;0.001*MaxFES;0.01*MaxFES;0.1*MaxFES;0.2*MaxFES;0.3*MaxFES;0.4*MaxFES;0.5*MaxFES;0.6*MaxFES;0.7*MaxFES;0.8*MaxFES;0.9*MaxFES;1.0*MaxFES
1836.1439020556902;1728.9648226190916;1481.6176616145863;1400.3623262761585;1400.3623262761585;1400.3623262761585;1400.3623262761585;1400.3236287497105;1400.3117637144996;1400.3117637144996;1400.3117637144996;1400.3117637144996;1400.27726789137;
1730.1281510400536;1730.1281510400536;1479.8448640959425;1400.3399198627947;1400.3399198627947;1400.3131708887258;1400.3131708887258;1400.2748594333807;1400.2748594333807;1400.2748594333807;1400.2748594333807;1400.2748594333807;1400.2344454664799;
1888.6397167829837;1753.3741581323507;1455.1119762251008;1400.3592595964049;1400.341108371005;1400.341108371005;1400.3274024618254;1400.3274024618254;1400.3274024618254;1400.2667934667695;1400.2667934667695;1400.2667934667695;1400.2423354895982;
1861.6368147422786;1861.6368147422786;1487.7394372107415;1400.789902730925;1400.7233398922624;1400.7233398922624;1400.676454631807;1400.676454631807;1400.6604120677594;1400.638010523149;1400.6370361826152;1400.6370361826152;1400.628479309649;
1819.6395029684816;1767.2994100299918;1480.9437651056826;1400.415054914825;1400.3763128152602;1400.2426990977176;1400.2426990977176;1400.2426990977176;1400.2426990977176;1400.2426990977176;1400.2426990977176;1400.2426990977176;1400.2426990977176;
1842.2982063669854;1833.3859382914218;1479.9154129380393;1400.4263561194516;1400.3769191042654;1400.367333188014;1400.367333188014;1400.3499468588789;1400.3499468588789;1400.3499468588789;1400.3499468588789;1400.3499468588789;1400.3499468588789;
1902.7429426895394;1744.8140618511113;1459.4441671844945;1400.4156649765084;1400.3629689293398;1400.3629689293398;1400.3384898147865;1400.3384898147865;1400.3384898147865;1400.3384898147865;1400.3384898147865;1400.3384898147865;1400.3384898147865;
1854.1113382275362;1805.7314765934525;1483.762289300654;1400.3685164286135;1400.3467212680791;1400.3204275676967;1400.3204275676967;1400.3181518339115;1400.3150554583156;1400.3150554583156;1400.3150554583156;1400.277401189753;1400.277401189753;
1857.6545894317896;1857.6545894317896;1465.785283500572;1400.341924780267;1400.341924780267;1400.341924780267;1400.3348449138975;1400.3348449138975;1400.318673607773;1400.318673607773;1400.3115323770935;1400.3058514998556;1400.3058514998556;
1898.4037817942626;1742.0709481291783;1488.4689840122937;1400.3446873151163;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;1400.2782513890895;
1900.3625035124626;1810.196143375426;1481.2719620024661;1400.4154850868101;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.2908508917105;1400.260511201741;
1764.7464584450115;1764.7464584450115;1474.4662271492593;1400.8072891988472;1400.8072891988472;1400.8072891988472;1400.7861004686704;1400.7704181892361;1400.7256595343924;1400.7256595343924;1400.7256595343924;1400.7256595343924;1400.6782984782535;
1865.0584961561958;1792.8198396979496;1457.9304247639557;1400.2999170470885;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;1400.2922504115022;
1792.9951001665358;1731.5882869864136;1469.764379696546;1400.3978914210209;1400.3884124107033;1400.3822912269638;1400.3466592049326;1400.3466592049326;1400.3408090593573;1400.3408090593573;1400.3408090593573;1400.3167829534857;1400.3167829534857;
1885.012983623445;1884.1711578461104;1476.3197070590322;1400.5749901145473;1400.3685026484907;1400.3375908673736;1400.3375908673736;1400.3375908673736;1400.3375908673736;1400.3178716085592;1400.3178716085592;1400.3178716085592;1400.3178716085592;
1766.3174636403037;1657.052427053352;1465.5424660927406;1400.3307615619403;1400.309747253897;1400.2964045424303;1400.2510949894474;1400.2510949894474;1400.2510949894474;1400.2510949894474;1400.2510949894474;1400.2510949894474;1400.2510949894474;
1907.9753060251605;1774.8719473658778;1487.6768427315212;1400.372326007485;1400.3177914956354;1400.3177914956354;1400.314220954851;1400.3084586288899;1400.3084586288899;1400.3084586288899;1400.2819860921397;1400.2819860921397;1400.2819860921397;
1766.9213321670782;1766.9213321670782;1468.786420938387;1400.4099875556096;1400.3611832656463;1400.3431558107368;1400.3431558107368;1400.32990750312;1400.315861906964;1400.315861906964;1400.315861906964;1400.3065687201338;1400.3065687201338;
1757.9572278820044;1757.9572278820044;1450.9634447795058;1400.8382165947387;1400.8119361602353;1400.732954892146;1400.732954892146;1400.6575810878362;1400.641267415297;1400.6285053736226;1400.5969700175438;1400.5969700175438;1400.5388533881392;
1730.6081941881516;1730.6081941881516;1477.633539746555;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;1400.3156561114276;
1823.3206069599469;1741.1843290653837;1461.21383999696;1400.429301556778;1400.3767495607542;1400.3633401510756;1400.343787416206;1400.283687494801;1400.283687494801;1400.283687494801;1400.283687494801;1400.283687494801;1400.283687494801;
1871.351193148139;1792.0030178351813;1453.0399039480408;1400.3386682469873;1400.3386682469873;1400.3386682469873;1400.3386682469873;1400.264256790829;1400.264256790829;1400.264256790829;1400.264256790829;1400.2430361923603;1400.2430361923603;
1803.9799942614138;1646.8996308530798;1477.1658547542968;1400.318558453542;1400.318558453542;1400.318558453542;1400.318558453542;1400.2838281313595;1400.2838281313595;1400.2838281313595;1400.2838281313595;1400.2838281313595;1400.2838281313595;
1773.0181202094493;1773.0181202094493;1446.592687027599;1400.3981256524469;1400.3320325507223;1400.3320325507223;1400.3320325507223;1400.3320325507223;1400.3320325507223;1400.3320325507223;1400.3041755835995;1400.3041755835995;1400.3041755835995;
1850.3261487542022;1771.7250618660291;1461.3317822722624;1400.3687332402092;1400.3583319606914;1400.341782643763;1400.341782643763;1400.341782643763;1400.3186758906525;1400.3186758906525;1400.3186758906525;1400.3186758906525;1400.3026949396933;
1833.5328739215715;1665.4274210513872;1434.0414386138752;1400.3612181427372;1400.3381501668955;1400.3108860925122;1400.3108860925122;1400.3108860925122;1400.25887190027;1400.234489874939;1400.234489874939;1400.234489874939;1400.234489874939;
1947.8045288475255;1841.5560057104376;1476.0354130611088;1400.8326421270706;1400.732849464691;1400.732849464691;1400.7054888344626;1400.672714336805;1400.672714336805;1400.672714336805;1400.672714336805;1400.6339810655202;1400.6339810655202;
1857.1676693743661;1849.2609589369918;1490.5157616319145;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.3098573871919;1400.2730955604763;
1749.4733554293684;1749.4733554293684;1458.6518491464515;1400.6914285881915;1400.4159077065838;1400.3754901402863;1400.3277663488805;1400.3277663488805;1400.293108926334;1400.245687403071;1400.245687403071;1400.245687403071;1400.245687403071;
1916.1989511143784;1866.541619687782;1460.804322388146;1400.390621572679;1400.390621572679;1400.3496545060045;1400.3160353100413;1400.3117879112172;1400.3117879112172;1400.3117879112172;1400.3069564992684;1400.3069564992684;1400.3069564992684;
1889.1334489496403;1889.1334489496403;1450.8730162538875;1400.4065547872567;1400.3595078622545;1400.3595078622545;1400.2728901029157;1400.2728901029157;1400.2728901029157;1400.2728901029157;1400.2728901029157;1400.2728901029157;1400.2728901029157;
1912.5510601634373;1815.4585306561867;1487.5263713073227;1400.3580318549164;1400.3580318549164;1400.3580318549164;1400.3580318549164;1400.3546846227673;1400.3453656702995;1400.3442810791157;1400.3442810791157;1400.3442810791157;1400.3431739483965;
1833.9555062238082;1791.1477212251084;1470.0374345147477;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;1400.293957379057;
1929.61973316085;1742.385378791481;1468.0505636159025;1400.3998965107314;1400.3326137113688;1400.3326137113688;1400.3326137113688;1400.272370745188;1400.272370745188;1400.272370745188;1400.272370745188;1400.272370745188;1400.272370745188;
1845.3404239995225;1845.3404239995225;1476.1844442117663;1400.3412213565423;1400.3412213565423;1400.3412213565423;1400.3271854423162;1400.3271854423162;1400.3271854423162;1400.3271854423162;1400.3271854423162;1400.3271854423162;1400.3271854423162;
1844.0231051611677;1786.2539339721807;1476.4216294009261;1400.3935131225546;1400.3781762974484;1400.3781762974484;1400.3047042464082;1400.3047042464082;1400.3047042464082;1400.3047042464082;1400.3047042464082;1400.3047042464082;1400.3047042464082;
1841.2931037307856;1841.2931037307856;1469.3564520168375;1400.3558823640599;1400.3558823640599;1400.3558823640599;1400.3558823640599;1400.3558823640599;1400.3479836599315;1400.3289163175475;1400.3289163175475;1400.3289163175475;1400.3289163175475;
1854.0648469218909;1854.0648469218909;1503.3099659200436;1400.366843219631;1400.366843219631;1400.3640414697863;1400.3640414697863;1400.333313333432;1400.333313333432;1400.333313333432;1400.333313333432;1400.333313333432;1400.3093769858513;
1801.7729781994688;1760.912243508511;1468.4697124434515;1400.5194471863329;1400.3841531640112;1400.3164535845535;1400.3139404173903;1400.3139404173903;1400.2979128370846;1400.2979128370846;1400.2979128370846;1400.2979128370846;1400.2979128370846;
1889.599290379767;1821.5814991282575;1478.1561559928243;1400.2876580523762;1400.2876580523762;1400.2865051492868;1400.2647498603835;1400.2647498603835;1400.2647498603835;1400.2647498603835;1400.2647498603835;1400.2647498603835;1400.2647498603835;
1721.2099194274383;1721.2099194274383;1461.6108820614186;1400.4132019919884;1400.3947440031711;1400.3482448713276;1400.3413651090154;1400.3413651090154;1400.3413651090154;1400.330436624639;1400.330436624639;1400.330436624639;1400.3058728662816;
1747.5231108169642;1739.8630771408416;1453.2267385781142;1400.3561060915144;1400.3561060915144;1400.3561060915144;1400.2960928165016;1400.2960928165016;1400.2960928165016;1400.2960928165016;1400.2960928165016;1400.263881796292;1400.263881796292;
1808.0345390856464;1643.3703616672049;1461.8151583776867;1400.3449052246726;1400.3449052246726;1400.3198472419008;1400.3198472419008;1400.282401203429;1400.282401203429;1400.282401203429;1400.282401203429;1400.2730907772127;1400.2730907772127;
1890.1136729606808;1728.9454613322628;1440.4605692255632;1400.388459059691;1400.384897993905;1400.3836096421032;1400.3279070205926;1400.261720175939;1400.261720175939;1400.2584723215086;1400.2584723215086;1400.2584723215086;1400.2584723215086;
1716.432409095305;1716.432409095305;1444.6378543772491;1400.887435432264;1400.7161890181205;1400.7161890181205;1400.6924200649378;1400.6722981419232;1400.5937991791623;1400.5937991791623;1400.5937991791623;1400.5812393904753;1400.5427920536704;
1837.0818954340778;1697.089305608011;1445.9419777518237;1400.2902780163079;1400.280214571714;1400.280214571714;1400.280214571714;1400.2345089864352;1400.2345089864352;1400.2345089864352;1400.2345089864352;1400.2345089864352;1400.2345089864352;
1859.927166195364;1834.8305340030884;1481.583933168986;1400.3366469547707;1400.3366469547707;1400.3240808665955;1400.3240808665955;1400.3240808665955;1400.3240808665955;1400.3240808665955;1400.3240808665955;1400.3240808665955;1400.3240808665955;
1882.6782372248235;1817.0585461262694;1464.61096447446;1400.3586238810635;1400.328013463663;1400.328013463663;1400.328013463663;1400.328013463663;1400.328013463663;1400.328013463663;1400.328013463663;1400.2668186134858;1400.2668186134858;
1842.7624270855931;1748.57050239819;1458.590654482634;1400.328972581225;1400.2748121930804;1400.2748121930804;1400.2748121930804;1400.2748121930804;1400.2748121930804;1400.2738860187878;1400.269263554921;1400.269263554921;1400.2390237757004;
1883.7599899370703;1817.1420294850618;1459.7338133028652;1400.3708393952102;1400.3623617084077;1400.296194841554;1400.296194841554;1400.296194841554;1400.296194841554;1400.296194841554;1400.2780946706685;1400.2780946706685;1400.2780946706685;
1873.904004873342;1830.1950068374483;1473.0322171487494;1400.3798944212965;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;1400.3318323745239;
